0,1,2,3
0,610,3838,1
0,611,5350,1
0,611,5295,0
0,612,3931,1
0,612,3844,1
0,613,4351,1
0,613,1640,1
0,615,1575,1
0,615,587,1
0,617,3890,0
0,617,3944,1
0,618,1327,1
0,618,2215,1
0,619,1811,1
0,619,5135,1
0,621,3662,1
0,621,3608,1
0,624,575,0
0,624,1184,1
0,631,2322,1
0,631,2050,0
0,632,4416,1
0,633,1941,1
0,634,4965,1
0,638,3490,1
0,638,3555,0
0,639,725,1
0,639,5128,0
0,645,5511,1
0,645,2820,0
0,649,4536,1
0,650,2495,1
0,650,2593,1
0,653,4826,1
0,656,3875,0
0,657,2338,1
0,657,2324,1
0,658,3586,1
0,658,3818,0
0,660,5018,0
0,660,439,0
0,661,1905,1
0,662,196,1
0,664,2559,1
0,664,2894,1
0,666,3835,0
0,666,3884,1
0,668,3473,1
0,668,2986,1
0,670,4650,1
0,670,4400,1
0,672,3227,1
0,672,3004,1
0,674,3335,1
0,674,2832,1
0,675,1785,1
0,677,663,1
0,677,1391,1
0,679,2001,1
0,679,5068,1
0,680,4094,1
0,680,4847,1
0,681,5243,1
0,682,3824,1
0,682,1460,1
0,683,2079,1
0,689,4149,0
0,689,2353,0
0,690,2870,1
0,690,3130,1
0,691,4076,0
0,693,2548,1
0,693,1910,1
0,696,486,1
0,696,2280,1
0,700,2635,1
0,700,2483,1
0,703,4161,1
0,706,3772,1
0,706,3529,1
0,708,307,1
0,710,2742,1
0,712,3844,1
0,712,3507,1
0,713,2184,1
0,713,2780,1
0,721,4473,1
0,721,1301,1
0,722,1494,1
0,722,4099,1
0,725,2870,1
0,725,5273,0
0,726,5107,1
0,726,1706,1
0,727,3762,1
0,727,3211,1
0,731,2088,1
0,731,2497,1
0,732,4149,0
0,732,4799,1
0,733,1105,1
0,733,498,1
0,736,5161,1
0,736,5306,1
0,739,1688,1
0,739,3146,0
0,740,3843,0
0,740,3551,1
0,741,3694,0
0,742,659,1
0,742,504,1
0,743,1756,1
0,743,2150,1
0,745,2879,1
0,747,4142,1
0,747,3617,1
0,750,3518,1
0,750,2870,1
0,751,3482,0
0,751,3527,0
0,754,5524,1
0,754,2716,1
0,758,5533,1
0,759,4781,1
0,759,1167,1
0,766,966,1
0,767,2545,1
0,767,478,1
0,769,603,1
0,769,753,1
0,770,2547,1
0,771,4042,1
0,771,3291,1
0,772,2711,1
0,776,3490,0
0,776,3470,0
0,777,4522,1
0,777,3974,1
0,780,932,1
0,780,3967,1
0,782,2218,0
0,782,4809,0
0,786,3844,0
0,786,3142,1
0,797,5199,1
0,797,2034,1
0,799,5362,1
0,799,497,1
0,801,3861,1
0,801,4708,1
0,802,1676,1
0,805,2396,1
0,808,1350,1
0,808,3198,0
0,810,5238,1
0,814,3933,1
0,814,2705,1
0,816,1798,1
0,819,2338,1
0,821,2228,1
0,821,2009,1
0,822,1833,1
0,822,2228,1
0,828,4065,1
0,828,3458,1
0,831,3608,1
0,831,2449,1
0,833,746,1
0,833,587,1
0,834,4131,1
0,834,4058,1
0,837,4156,0
0,837,797,0
0,839,3485,1
0,839,1867,1
0,840,5041,0
0,842,4098,1
0,842,1652,1
0,843,3404,1
0,844,4129,1
0,844,4087,0
0,847,3583,1
0,848,2804,1
0,848,2174,1
0,855,2858,1
0,855,2072,1
0,856,5122,1
0,856,2699,1
0,860,3606,1
0,864,5442,1
0,864,3900,1
0,868,479,1
0,868,4091,1
0,869,4126,0
0,869,4038,0
0,870,1476,1
0,870,1672,1
0,871,4129,1
0,871,4117,1
0,872,3706,1
0,872,3516,1
0,873,1876,1
0,873,330,1
0,875,1212,0
0,875,1444,1
0,876,3515,1
0,876,164,1
0,878,3802,1
0,879,3611,1
0,879,3532,1
0,885,5264,1
0,886,2786,1
0,886,4197,1
0,891,3547,1
0,892,2621,1
0,896,972,1
0,896,2262,1
0,898,3569,0
0,898,3843,1
0,899,3838,0
0,899,4641,1
0,900,2685,1
0,901,3487,1
0,906,5103,1
0,907,3219,1
0,907,8,1
0,908,1003,1
0,908,2156,1
0,910,3726,1
0,910,3732,1
0,912,686,1
0,914,2168,1
0,914,2584,1
0,915,255,1
0,915,1597,1
0,917,3518,1
0,917,1664,1
0,921,3783,1
0,926,586,1
0,926,3485,0
0,928,2812,1
0,928,5322,1
0,934,3155,0
0,934,2970,1
0,939,4076,0
0,939,4026,1
0,940,2920,1
0,940,3179,1
0,942,796,1
0,942,4536,1
0,943,3294,1
0,943,996,1
0,945,1183,0
0,946,3529,1
0,946,3540,1
0,948,2782,1
0,948,4492,1
0,950,1032,1
0,950,979,1
0,952,4781,1
0,952,3958,1
0,954,3913,0
0,954,3540,1
0,961,1507,1
0,961,3963,1
0,964,3817,1
0,964,4325,1
0,971,1792,1
0,971,118,1
0,974,5226,1
0,974,1909,1
0,977,3968,1
0,977,3939,1
0,979,2844,1
0,979,808,1
0,985,4072,0
0,985,4068,0
0,986,2670,1
0,986,4115,1
0,990,1188,1
0,990,5318,1
0,994,3815,1
0,994,4307,1
0,998,4094,1
0,998,3956,0
0,999,409,1
0,999,3480,1
0,1002,3664,1
0,1002,3371,1
0,1003,3283,1
0,1003,3964,0
0,1004,3020,1
0,1004,5410,1
0,1005,3535,0
0,1005,3469,1
0,1008,3077,1
0,1008,1378,1
0,1010,4076,0
0,1014,4894,1
0,1014,2698,1
0,1015,1310,1
0,1015,3608,1
0,1017,3974,0
0,1017,2549,0
0,1018,2938,1
0,1019,4076,0
0,1019,3974,1
0,1022,3087,1
0,1022,3782,0
0,1027,654,1
0,1027,1643,1
0,1031,3958,1
0,1031,3903,1
0,1041,3843,0
0,1041,3342,1
0,1047,2406,1
0,1047,3981,1
0,1048,3716,1
0,1048,3721,1
0,1049,3058,1
0,1058,1024,1
0,1058,3979,1
0,1062,3164,0
0,1062,3314,1
0,1063,4068,0
0,1063,3906,1
0,1064,4130,1
0,1064,4146,1
0,1068,490,1
0,1068,5316,1
0,1069,3140,1
0,1069,2797,1
0,1073,1569,1
0,1074,3739,1
0,1074,2077,1
0,1075,1119,1
0,1075,4724,1
0,1076,4128,1
0,1076,3296,1
0,1077,4980,1
0,1077,385,1
0,1083,2934,1
0,1084,5232,1
0,1084,2185,1
0,1086,1845,1
0,1086,108,0
0,1087,341,1
0,1087,5419,1
0,1090,4102,0
0,1090,1496,1
0,1092,3834,0
0,1092,1177,1
0,1093,1314,1
0,1093,1037,1
0,1094,3109,0
0,1094,399,1
0,1098,3608,1
0,1098,4224,1
0,1102,1479,1
0,1102,3762,1
0,1103,3717,1
0,1105,619,1
0,1105,1826,1
0,1109,2669,1
0,1112,3469,1
0,1112,3490,0
0,1113,2959,1
0,1113,1072,1
0,1116,3297,1
0,1117,2791,1
0,1120,1160,1
0,1120,3003,0
0,1124,3691,1
0,1124,789,1
0,1128,780,1
0,1128,742,1
0,1129,4147,0
0,1129,4118,1
0,1132,4035,1
0,1132,3903,1
0,1134,2755,1
0,1134,3366,0
0,1144,1798,1
0,1145,979,0
0,1145,1499,0
0,1146,166,1
0,1146,3320,0
0,1148,3747,1
0,1148,3788,1
0,1149,5168,1
0,1149,3857,1
0,1152,3491,0
0,1152,3500,1
0,1153,4128,0
0,1153,4627,1
0,1154,4656,1
0,1154,4910,1
0,1156,3897,0
0,1156,3076,1
0,1157,966,1
0,1157,4133,1
0,1158,3898,1
0,1158,3840,1
0,1161,746,1
0,1161,3779,0
0,1162,4484,0
0,1162,4102,1
0,1166,5524,1
0,1166,747,1
0,1167,3473,0
0,1167,3317,1
0,1170,4659,1
0,1171,2106,1
0,1171,5375,1
0,1177,3234,1
0,1177,5062,1
0,1178,3344,0
0,1178,2506,1
0,1181,3997,1
0,1181,3868,0
0,1182,2493,1
0,1183,1432,1
0,1184,325,1
0,1184,3350,0
0,1185,747,1
0,1185,4084,0
0,1186,345,1
0,1186,999,1
0,1187,1489,1
0,1187,1295,1
0,1189,2449,1
0,1189,653,1
0,1191,2777,1
0,1191,5409,0
0,1192,4734,1
0,1192,4661,1
0,1193,4076,0
0,1193,3968,1
0,1194,1378,0
0,1194,4224,1
0,1195,3454,1
0,1195,3404,1
0,1196,4115,1
0,1196,3943,0
0,1197,2894,1
0,1197,2511,1
0,1198,4707,0
0,1199,2449,1
0,1199,4784,1
0,1200,3608,1
0,1205,4981,0
0,1205,3986,1
0,1206,232,1
0,1206,190,1
0,1207,4035,0
0,1207,3903,0
0,1208,4098,1
0,1208,4172,1
0,1209,2807,1
0,1209,5041,1
0,1211,490,1
0,1211,5092,1
0,1212,5384,1
0,1213,4117,1
0,1213,3965,0
0,1214,2749,1
0,1214,232,1
0,1215,3732,1
0,1215,2664,1
0,1216,1250,1
0,1216,2807,0
0,1218,3687,1
0,1218,4458,1
0,1220,5562,1
0,1220,2283,1
0,1221,4800,1
0,1221,3185,1
0,1224,3726,1
0,1224,3620,1
0,1225,4538,0
0,1225,2862,1
0,1226,2290,1
0,1226,1925,1
0,1227,4698,0
0,1227,3958,1
0,1228,4102,0
0,1228,3976,1
0,1229,3721,0
0,1229,3511,0
0,1230,4189,1
0,1230,2696,1
0,1231,56,0
0,1231,3040,0
0,1233,3470,0
0,1233,2762,0
0,1235,4576,1
0,1235,1497,0
0,1236,1609,1
0,1236,213,0
0,1238,3292,1
0,1239,3745,0
0,1239,4683,0
0,1240,4565,1
0,1240,4464,1
0,1241,4780,1
0,1241,4850,0
0,1242,3540,1
0,1243,1899,1
0,1243,6,1
0,1244,3917,1
0,1244,3892,1
0,1245,4008,1
0,1245,1310,1
0,1246,621,1
0,1246,677,1
0,1247,5305,1
0,1247,5105,1
0,1248,3267,1
0,1248,3215,1
0,1249,2072,1
0,1249,149,0
0,1250,4105,0
0,1250,3608,1
0,1251,2901,0
0,1251,2673,0
0,1252,3664,1
0,1252,3540,1
0,1253,4976,0
0,1253,798,1
0,1254,1730,1
0,1254,5037,1
0,1255,4151,0
0,1255,4128,0
0,1256,1057,1
0,1256,514,1
0,1257,4661,1
0,1258,766,1
0,1258,4119,1
0,1259,3302,1
0,1259,5144,1
0,1260,4650,1
0,1260,4682,1
0,1262,1557,1
0,1262,3705,1
0,1263,3615,1
0,1263,1665,1
0,1264,4375,1
0,1264,4259,1
0,1265,2547,1
0,1265,820,1
0,1266,4133,0
0,1266,3621,1
0,1268,3923,1
0,1268,3727,1
0,1269,4026,1
0,1269,3922,1
0,1270,5363,1
0,1270,4884,0
0,1271,815,1
0,1271,461,0
0,1272,3262,1
0,1272,3854,1
0,1273,3931,1
0,1273,3675,1
0,1274,2761,1
0,1274,2398,1
0,1275,2301,1
0,1275,4800,1
0,1276,3361,1
0,1276,3447,1
0,1279,2174,1
0,1279,222,0
0,1280,340,1
0,1280,4007,1
0,1281,4150,1
0,1281,4125,1
0,1282,4848,1
0,1282,4624,1
0,1283,413,1
0,1283,327,1
0,1284,3326,1
0,1285,2579,1
0,1285,1349,1
0,1286,2502,1
0,1286,2479,1
0,1287,2495,1
0,1287,385,1
0,1289,482,1
0,1289,2329,0
0,1290,2041,1
0,1290,1359,1
0,1292,498,1
0,1293,4428,1
0,1293,564,1
0,1294,5554,1
0,1294,5458,1
0,1296,2396,0
0,1297,2238,0
0,1297,4665,1
0,1298,3611,0
0,1298,2592,0
0,1299,1664,1
0,1299,370,1
0,1302,3335,0
0,1303,2547,0
0,1303,4601,0
0,1304,4576,1
0,1304,4508,0
0,1306,795,1
0,1306,1629,1
0,1309,3363,1
0,1309,3296,1
0,1311,4510,1
0,1311,805,1
0,1312,2942,0
0,1312,3509,1
0,1313,1627,1
0,1313,3705,1
0,1314,711,0
0,1314,979,0
0,1315,29,1
0,1315,2731,1
0,1317,419,1
0,1317,1986,0
0,1318,3421,1
0,1318,4102,0
0,1319,3503,1
0,1319,2449,1
0,1320,1736,1
0,1320,2000,1
0,1322,3551,0
0,1322,3244,0
0,1324,3578,1
0,1326,3869,1
0,1326,3778,1
0,1327,3252,1
0,1328,248,1
0,1328,2174,1
0,1329,3458,0
0,1329,3450,1
0,1330,1216,0
0,1330,1220,1
0,1332,4260,1
0,1332,2965,1
0,1333,3573,0
0,1333,3634,1
0,1335,2483,1
0,1335,5416,1
0,1336,3144,1
0,1336,2511,0
0,1337,4637,1
0,1337,1111,1
0,1338,2837,1
0,1338,2534,1
0,1339,364,1
0,1339,48,1
0,1340,3732,1
0,1340,3529,1
0,1341,5050,1
0,1341,4108,1
0,1342,4193,1
0,1342,4464,1
0,1343,2934,1
0,1343,2620,1
0,1345,4010,0
0,1345,179,1
0,1346,587,1
0,1346,4453,1
0,1348,4674,1
0,1348,4271,0
0,1350,3235,1
0,1350,2959,1
0,1351,4857,1
0,1351,2534,1
0,1353,2950,0
0,1354,2616,1
0,1354,2565,1
0,1355,3022,1
0,1355,5046,1
0,1357,3876,1
0,1357,1258,1
0,1358,4696,1
0,1358,746,1
0,1359,2752,1
0,1359,2103,1
0,1361,4648,1
0,1361,5065,1
0,1362,3471,1
0,1362,4133,0
0,1366,203,0
0,1366,4366,1
0,1367,3878,0
0,1367,3772,1
0,1368,331,1
0,1368,4373,1
0,1369,4302,1
0,1369,1649,1
0,1371,3810,0
0,1371,3677,0
0,1373,784,1
0,1376,245,1
0,1376,5472,0
0,1377,3560,1
0,1377,3603,0
0,1378,4022,1
0,1378,2894,1
0,1379,2087,0
0,1379,4294,0
0,1380,360,1
0,1380,3863,0
0,1382,2664,0
0,1383,4070,0
0,1383,3789,1
0,1384,3936,1
0,1384,3861,1
0,1386,4266,1
0,1386,9,0
0,1387,1854,1
0,1388,1325,1
0,1388,4407,1
0,1389,4515,1
0,1389,3171,1
0,1390,3133,1
0,1390,3404,1
0,1392,1460,1
0,1392,3785,0
0,1393,4965,1
0,1393,404,1
0,1394,1033,1
0,1394,1528,1
0,1395,2174,1
0,1395,1581,1
0,1397,4110,1
0,1397,4153,0
0,1400,4168,1
0,1400,1027,1
0,1402,2582,1
0,1402,164,0
0,1403,278,1
0,1406,12,0
0,1406,1792,1
0,1408,3669,1
0,1408,2919,1
0,1409,3666,0
0,1411,796,1
0,1411,4748,1
0,1412,4696,1
0,1412,4538,1
0,1413,70,1
0,1413,38,1
0,1414,3767,1
0,1414,3747,0
0,1415,3815,1
0,1415,3839,1
0,1416,1252,1
0,1416,322,1
0,1417,3944,1
0,1417,2515,1
0,1418,2061,0
0,1418,2454,0
0,1420,2493,1
0,1420,5049,1
0,1421,3456,1
0,1421,3458,1
0,1422,2514,1
0,1422,1097,1
0,1425,3088,1
0,1425,2626,1
0,1426,3860,0
0,1426,3899,1
0,1427,2308,0
0,1427,5552,1
0,1429,2314,1
0,1429,2538,1
0,1432,3198,1
0,1432,2112,1
0,1433,3903,1
0,1433,3623,1
0,1434,3999,1
0,1434,294,1
0,1436,4467,1
0,1436,2240,1
0,1439,4128,1
0,1439,2790,1
0,1440,48,0
0,1440,41,0
0,1441,3150,1
0,1441,1998,1
0,1442,3156,1
0,1442,3055,1
0,1443,2922,1
0,1443,4005,1
0,1444,3072,1
0,1444,3003,1
0,1445,152,1
0,1445,3315,0
0,1446,4522,1
0,1448,924,1
0,1448,3764,1
0,1449,746,1
0,1449,2791,1
0,1450,785,0
0,1450,394,1
0,1451,5305,1
0,1451,5383,1
0,1452,4128,0
0,1452,4088,0
0,1453,322,0
0,1453,2792,1
0,1454,3613,1
0,1454,1380,1
0,1455,5540,0
0,1455,4423,0
0,1458,4117,1
0,1458,3963,1
0,1459,2648,0
0,1459,3251,1
0,1462,2350,0
0,1462,2312,0
0,1464,3960,0
0,1465,1338,1
0,1467,1991,1
0,1467,1483,1
0,1468,3696,1
0,1468,4609,1
0,1469,2478,1
0,1469,4907,1
0,1471,1916,0
0,1472,3756,1
0,1472,3875,0
0,1473,1819,1
0,1473,2456,1
0,1474,2950,0
0,1474,2493,0
0,1476,3454,0
0,1476,3296,1
0,1477,927,1
0,1477,2009,1
0,1478,5041,1
0,1478,3003,1
0,1480,4228,1
0,1480,4510,1
0,1481,1969,1
0,1481,1968,0
0,1482,3038,0
0,1482,3371,1
0,1483,3593,1
0,1483,2656,0
0,1484,3409,1
0,1484,2642,1
0,1486,315,1
0,1486,322,1
0,1487,4996,0
0,1487,4271,0
0,1489,2786,1
0,1490,2406,1
0,1490,2313,1
0,1492,3939,1
0,1492,3540,1
0,1493,2812,1
0,1493,2021,1
0,1496,2479,1
0,1496,1050,0
0,1497,4851,1
0,1497,2802,0
0,1498,3732,1
0,1498,3611,1
0,1499,2545,1
0,1499,2705,1
0,1500,3262,1
0,1501,3442,1
0,1501,3939,1
0,1503,2647,0
0,1503,297,1
0,1504,358,1
0,1504,2309,0
0,1505,1351,1
0,1505,3844,0
0,1506,3939,1
0,1506,3768,1
0,1507,3249,1
0,1507,4810,1
0,1508,2797,1
0,1508,121,1
0,1509,4129,1
0,1509,3086,1
0,1511,5454,1
0,1511,4951,1
0,1512,4129,1
0,1512,4108,1
0,1513,631,1
0,1513,327,1
0,1514,1424,0
0,1514,1095,1
0,1515,3585,1
0,1515,886,1
0,1516,137,1
0,1516,3182,1
0,1518,1910,1
0,1518,1852,1
0,1519,4125,0
0,1519,3884,0
0,1520,2770,0
0,1520,2773,1
0,1522,3560,1
0,1522,3923,1
0,1523,1105,1
0,1523,642,1
0,1524,3374,1
0,1524,1935,0
0,1526,1823,1
0,1526,232,1
0,1527,2461,0
0,1527,5421,1
0,1529,127,1
0,1529,120,1
0,1530,4852,1
0,1530,3244,1
0,1532,2224,1
0,1532,2038,1
0,1533,3508,1
0,1533,910,1
0,1534,3608,1
0,1534,3306,1
0,1535,432,1
0,1535,2271,1
0,1537,2320,0
0,1537,2231,1
0,1538,4370,1
0,1539,3934,0
0,1540,3762,1
0,1540,3939,1
0,1541,3460,1
0,1541,3638,1
0,1544,4144,0
0,1544,3755,0
0,1546,4067,1
0,1546,3454,1
0,1547,3935,1
0,1547,3291,1
0,1549,367,1
0,1549,4332,1
0,1550,3701,1
0,1550,2797,1
0,1551,2747,1
0,1551,910,1
0,1553,1794,1
0,1553,1892,0
0,1554,946,1
0,1554,5178,1
0,1556,4128,0
0,1556,1189,1
0,1557,4536,1
0,1559,2750,1
0,1561,5384,1
0,1561,2453,1
0,1562,3549,1
0,1562,3667,1
0,1563,5388,1
0,1563,2873,0
0,1564,2269,1
0,1565,3585,1
0,1565,2338,1
0,1566,3718,1
0,1566,3294,1
0,1569,147,1
0,1570,2807,0
